科目代碼,會計科目,日期,傳票號碼,種類,摘要,本幣借方金額,本幣貸方金額,借貸,餘額,幣別,匯率,原幣借方金額,原幣貸方金額
5525,製-加工費 ,2024/07/26,11207250001,3,捲圓.沖孔工資等 ,6461400.0,0,借,538745.0,USD,32.88,385660.79,0.0
5525,製-加工費 ,2024/08/15,11208150002,3,噴砂.噴漆 ,2000000.0,0,借,558745.0,JPY,0.2213,10208610.74,0.0
6010,薪資支出 ,2024/09/05,11209050003,3,8月份薪資 ,56600000.0,0,借,5365000.0,JPY,0.2253,251220594.76,0.0
6010,薪資支出 ,2024/09/05,11209050003,3,8月份部分薪資 ,18000000.0,0,借,5545000.0,JPY,0.2253,79893475.37,0.0
6010,薪資支出 ,2024/09/05,11209050003,3,蔡千成請假扣款 ,0.0,"1,692,000",借,5528080.0,JPY,0.2253,0.0,7509986.68
6040,旅費 ,2024/09/05,11209050005,3,油資補貼(何) ,105600.0,0,借,179371.0,CNY,4.54,23259.91,0.0
6040,旅費 ,2024/09/05,11209050007,3,油資補貼(林) ,118900.0,0,借,180560.0,CNY,4.54,26189.43,0.0
6060,郵電費 ,2024/09/05,11209050014,3,中和辦公室電話費 ,28000.0,0,借,2149.0,USD,32.12,871.73,0.0
6230,其他費用 ,2024/09/05,11209050003,3,匯費 ,33000.0,0,借,778863.0,JPY,0.2253,146471.37,0.0
6230,其他費用 ,2024/09/05,11209050004,3,金紙.香 ,154000.0,0,借,780403.0,USD,32.12,4794.52,0.0
6230,其他費用 ,2024/09/05,11209050008,3,水泥砂.遙控器等 ,888000.0,0,借,789283.0,USD,32.12,27646.33,0.0
6230,其他費用 ,2024/09/05,11209050008,3,員工餐費及拜拜什支等 ,3781400.0,0,借,827097.0,USD,32.12,117727.27,0.0
6230,其他費用 ,2024/09/05,11209050009,3,電腦背包及什支 ,87000.0,0,借,827967.0,JPY,0.2253,386151.8,0.0
6230,其他費用 ,2024/09/05,11209050010,3,匯費 ,3000.0,0,借,827997.0,CNY,4.54,660.79,0.0
6230,其他費用 ,2024/09/05,11209050011,3,匯費 ,3000.0,0,借,828027.0,CNY,4.54,660.79,0.0
6230,其他費用 ,2024/09/05,11209050012,3,匯費 ,3000.0,0,借,828057.0,CNY,4.54,660.79,0.0
6230,其他費用 ,2024/09/05,11209050013,3,匯費 ,3000.0,0,借,828087.0,CNY,4.54,660.79,0.0
6230,其他費用 ,2024/09/05,11209050015,3,中興保全服務費108/8/1- 109 /1/31 ,3000000.0,0,借,858087.0,JPY,0.2253,13315579.23,0.0
6230,其他費用 ,2024/09/05,11209050015,3,匯費 ,3000.0,0,借,858117.0,JPY,0.2253,13315.58,0.0
6230,其他費用 ,2024/09/05,11209050016,3,匯費 ,3000.0,0,借,858147.0,CNY,4.54,660.79,0.0
1110,銀行存款 ,2024/09/09,11209090001,3,合庫-雙和 ,0.0,"9,512,600",借,2621307.0,USD,32.14,0.0,295973.86
1290,進項稅額 ,2024/09/09,11209090002,3,,100000.0,0,借,1030424.0,USD,32.14,3111.39,0.0
2120,應付票據 ,2024/09/09,11209090002,3,12/31FA6545300(義舜) ,0.0,"2,100,000",貸,7896539.0,USD,32.14,0.0,65339.14
5525,製-加工費 ,2024/08/16,11208160002,3,風門軸座 ,3600000.0,0,借,594745.0,JPY,0.2187,62227.75,0.0
8010,利息支出 ,2024/09/09,11209090001,3,廠融貸款 ,9512600.0,0,借,2518095.0,USD,32.14,295973.86,0.0
1290,進項稅額 ,2024/09/10,11209100001,3,,77000.0,0,借,1031194.0,CNY,4.539,16964.09,0.0
1290,進項稅額 ,2024/09/10,11209100002,3,,108500.0,0,借,1032279.0,USD,32.23,3366.43,0.0
2120,應付票據 ,2024/09/10,11209100001,3,11/30FA6545276(薏仁) ,0.0,"1,617,000",貸,7912709.0,CNY,4.539,0.0,356245.87
2120,應付票據 ,2024/09/10,11209100002,3,11/30FA6545274(寶銨) ,0.0,"2,278,500",貸,7935494.0,USD,32.23,0.0,70695.0
5525,製-加工費 ,2024/08/26,11208250001,3,切板.沖孔等工資 ,969700.0,0,借,604442.0,CNY,4.492,67328.58,0.0
5525,製-加工費 ,2024/09/09,11209090002,3,噴砂.噴漆 ,2000000.0,0,借,624442.0,USD,32.14,339281.78,0.0
1290,進項稅額 ,2024/09/11,11209110001,3,108/7-8月 ,0.0,"53,645,400",借,495825.0,JPY,0.2291,0.0,234157136.62
1295,留抵稅額 ,2024/09/11,11209110001,3,108/5-6月 ,0.0,"954,083,300",借,0.0,JPY,0.2291,0.0,4164484068.09
1295,留抵稅額 ,2024/09/11,11209110001,3,108/7-8月 ,1007728700.0,0,借,10077287.0,JPY,0.2291,4398641204.71,0.0
1290,進項稅額 ,2024/09/12,11209120001,3,,91700.0,0,借,496742.0,JPY,0.2272,403609.15,0.0
2120,應付票據 ,2024/09/12,11209120001,3,12/31FA6545295 ,0.0,"1,925,700",貸,7954751.0,JPY,0.2272,0.0,8475792.25
5525,製-加工費 ,2024/09/23,11209220001,3,風門零件加工 ,1384000.0,0,借,638282.0,CNY,4.561,8072183.1,0.0
1110,銀行存款 ,2024/09/16,11209160002,3,合庫-雙和 ,0.0,"14,062,500",借,2480682.0,USD,31.96,0.0,440003.13
1290,進項稅額 ,2024/09/16,11209160001,3,,22500.0,0,借,496967.0,JPY,0.2302,97741.09,0.0
2120,應付票據 ,2024/09/16,11209160001,3,11/30FA6545280(先鋒戰隊) ,0.0,"472,500",貸,7959476.0,JPY,0.2302,0.0,2052562.99
6230,其他費用 ,2024/09/16,11209160001,3,垃圾清運費9月份 ,450000.0,0,借,862647.0,JPY,0.2302,1954821.89,0.0
8010,利息支出 ,2024/09/16,11209160002,3,土地貸款利息 ,14062500.0,0,借,2658720.0,USD,31.96,440003.13,0.0
1290,進項稅額 ,2024/09/18,11209170001,3,,16000.0,0,借,497127.0,JPY,0.2271,70453.54,0.0
2120,應付票據 ,2024/09/18,11209170001,3,10/31FA6545268(正辛) ,0.0,"335,700",貸,7962833.0,JPY,0.2271,0.0,1478203.43
6030,文具用品 ,2024/09/18,11209170001,3,影印費9月份 ,319700.0,0,借,29575.0,JPY,0.2271,1407749.89,0.0
1290,進項稅額 ,2024/09/18,11209180001,3,,5775000.0,0,借,554877.0,JPY,0.2271,25429326.29,0.0
1470,未完工程及待驗設備 ,2024/09/18,11209180001,3,設備排氣管線製造安裝材 料 款30% ,115500000.0,0,借,167607814.0,JPY,0.2271,508586525.76,0.0
2120,應付票據 ,2024/09/18,11209180001,3,11/30FA ,0.0,"121,275,000",貸,9175583.0,JPY,0.2271,0.0,534015852.05
1290,進項稅額 ,2024/09/19,11209190001,3,,1000000.0,0,借,564877.0,USD,31.985,31264.66,0.0
2120,應付票據 ,2024/09/19,11209190001,3,11/30FA6545275(厚片) ,0.0,"21,000,000",貸,9385583.0,USD,31.985,0.0,656557.76
5525,製-加工費 ,2024/09/25,11209250001,3,捲圓.切板工資等 ,7677800.0,0,借,715060.0,JPY,0.2233,625293.11,0.0
1110,銀行存款 ,2024/09/20,11209200001,3,合庫-雙和 ,0.0,"2,120,000",借,2459482.0,CNY,4.557,0.0,465218.35
1110,銀行存款 ,2024/09/20,11209200002,3,合庫-雙和 ,0.0,"13,317,200",借,2326310.0,JPY,0.2246,0.0,59292965.27
1110,銀行存款 ,2024/09/20,11209200003,3,合庫-雙和 ,0.0,"1,513,200",借,2311178.0,CNY,4.557,0.0,332060.57
1110,銀行存款 ,2024/09/20,11209200004,3,合庫-雙和 ,0.0,"16,100",借,2311017.0,USD,32.015,0.0,502.89
1110,銀行存款 ,2024/09/20,11209200005,3,合庫-雙和 ,0.0,"619,000",借,2304827.0,USD,32.015,0.0,19334.69
1110,銀行存款 ,2024/09/20,11209200006,3,合庫-雙和 ,0.0,"2,545,600",借,2279371.0,CNY,4.557,0.0,558613.12
1110,銀行存款 ,2024/09/20,11209200007,3,合庫-雙和 ,0.0,"558,000",借,2273791.0,CNY,4.557,0.0,122448.98
1110,銀行存款 ,2024/09/20,11209200008,3,合庫-雙和 ,0.0,"12,503,000",借,2148761.0,CNY,4.557,0.0,2743691.02
1210,預付費用 ,2024/09/20,11209200008,3,實驗室50%訂金 ,12500000.0,0,借,4670971.0,CNY,4.557,2743032.7,0.0
1290,進項稅額 ,2024/09/20,11209200006,3,,121200.0,0,借,566089.0,CNY,4.557,26596.45,0.0
1290,進項稅額 ,2024/09/20,11209200007,3,,26600.0,0,借,566355.0,CNY,4.557,5837.17,0.0
2990,代收款項 ,2024/09/20,11209200002,3,7月份勞.健保自付 ,1165800.0,0,貸,50422.0,JPY,0.2246,5190561.0,0.0
5525,製-加工費 ,2024/09/25,11209250003,3,鑽孔工程 ,600000.0,0,借,721060.0,JPY,0.2233,116611.81,0.0
5525,製-加工費 ,2024/10/22,11210220001,3,噴漆 ,2000000.0,0,借,741060.0,USD,32.11,532016.68,0.0
6040,旅費 ,2024/09/20,11209200001,3,8月份油資補貼 ,2120000.0,0,借,201760.0,CNY,4.557,465218.35,0.0
6080,廣告費 ,2024/09/20,11209200005,3,人事刊登費 ,619000.0,0,借,16180.0,USD,32.015,19334.69,0.0
6100,保險費 ,2024/09/20,11209200002,3,7月份勞退金 ,3067500.0,0,借,596450.0,JPY,0.2246,13657613.54,0.0
6100,保險費 ,2024/09/20,11209200002,3,7月份勞.健保 ,7353000.0,0,借,669980.0,JPY,0.2246,32738201.25,0.0
6100,保險費 ,2024/09/20,11209200002,3,108年健保補繳 ,1730900.0,0,借,687289.0,JPY,0.2246,7706589.49,0.0
6230,其他費用 ,2024/09/20,11209200003,3,9月份園區管理費 ,1513200.0,0,借,877779.0,CNY,4.557,332060.57,0.0
6230,其他費用 ,2024/09/20,11209200004,3,勞保滯納金 ,16100.0,0,借,877940.0,USD,32.015,502.89,0.0
6230,其他費用 ,2024/09/20,11209200008,3,匯費 ,3000.0,0,借,877970.0,CNY,4.557,658.33,0.0
1290,進項稅額 ,2024/09/23,11209220001,3,,69200.0,0,借,567047.0,CNY,4.561,15172.11,0.0
2120,應付票據 ,2024/09/23,11209220001,3,12/31FA6545298(裕宏) ,0.0,"1,453,200",貸,9400115.0,CNY,4.561,0.0,318614.34
5525,製-加工費 ,2024/10/25,11210250001,3,沖孔.壓板.切版工資 ,900900.0,0,借,750069.0,JPY,0.213,303442.23,0.0
1110,銀行存款 ,2024/09/23,11209230001,3,合庫-雙和 ,477000000.0,0,借,6918761.0,JPY,0.2251,2119058196.36,0.0
2115,銀行借款 ,2024/09/23,11209230001,3,廠融放款 ,0.0,"477,000,000",貸,148881599.0,JPY,0.2251,0.0,2119058196.36
1290,進項稅額 ,2024/09/25,11209250001,3,,2653700.0,0,借,593584.0,JPY,0.2233,11884012.54,0.0
1290,進項稅額 ,2024/09/25,11209250002,3,,828800.0,0,借,601872.0,JPY,0.2233,3711598.75,0.0
1290,進項稅額 ,2024/09/25,11209250003,3,,30000.0,0,借,602172.0,JPY,0.2233,134348.41,0.0
2120,應付票據 ,2024/09/25,11209250001,3,10/31FA6545267(小明) ,0.0,"55,728,800",貸,9957403.0,JPY,0.2233,0.0,249569189.43
2120,應付票據 ,2024/09/25,11209250002,3,12/31FA6545296(非盈利) ,0.0,"17,405,500",貸,10131458.0,JPY,0.2233,0.0,77946708.46
2120,應付票據 ,2024/09/25,11209250003,3,11/30FA6545291(立正) ,0.0,"630,000",貸,10137758.0,JPY,0.2233,0.0,2821316.61
5525,製-加工費 ,2024/11/15,11211150004,3,噴漆 ,2000000.0,0,借,770069.0,USD,32.52,203301836.09,0.0
5525,製-加工費 ,2024/11/25,11211250001,3,雷射.切版.壓板等工資 ,2029000.0,0,借,790359.0,USD,32.53,74235109.72,0.0
5525,製-加工費 ,2024/11/29,11211290001,3,另件加工 ,6654000.0,0,借,856899.0,USD,32.52,34383340.8,0.0
5525,製-加工費 ,2024/12/16,11212150001,3,另件加工 ,590000.0,0,借,862799.0,USD,32.535,2686968.2,0.0
1110,銀行存款 ,2024/09/27,11209270002,3,合庫-雙和 ,0.0,"444,609,400",借,2472667.0,JPY,0.2233,0.0,1991085535.15
1290,進項稅額 ,2024/09/27,11209270001,3,,460100.0,0,借,606773.0,JPY,0.2233,2060456.78,0.0
2120,應付票據 ,2024/09/27,11209270001,3,10/31FA6545269(晉楊) ,0.0,"9,661,700",貸,10234375.0,JPY,0.2233,0.0,43267801.16
2120,應付票據 ,2024/09/27,11209270002,3,義舜.先鋒戰隊.磁鐵.駿帥等 ,409110200.0,0,貸,6143273.0,JPY,0.2233,1832110165.7,0.0
2120-001,其他應付票據 ,2024/09/27,11209270002,3,台灣工銀 ,35499200.0,0,借,2298469.0,JPY,0.2233,158975369.46,0.0
5525,製-加工費 ,2024/12/25,11212250001,3,鍍鋅加工.切板壓板工資 ,5391000.0,0,借,916709.0,CNY,4.499,41207344.38,0.0
1290,進項稅額 ,2024/09/30,11209280001,3,,140000.0,0,借,608173.0,JPY,0.2243,624164.07,0.0
1290,進項稅額 ,2024/09/30,11209280002,3,,42300.0,0,借,608596.0,USD,31.7,1334.38,0.0
2120,應付票據 ,2024/09/30,11209280001,3,11/30FA6545283(宏軒) ,0.0,"2,940,000",貸,6172673.0,JPY,0.2243,0.0,13107445.39
2120,應付票據 ,2024/09/30,11209280002,3,11/30FA6545289(立春) ,0.0,"887,300",貸,6181546.0,USD,31.7,0.0,27990.54
5536,製-雜項購置 ,2024/07/26,11207250002,3,氬焊機及配件等 ,4762000.0,0,借,47620.0,JPY,0.2153,26656.15,0.0
6230,其他費用 ,2024/09/30,11209280001,3,玻璃(中央控制室) ,2800000.0,0,借,905970.0,JPY,0.2243,12483281.32,0.0
1290,進項稅額 ,2024/09/30,11209300001,3,,31600.0,0,借,608912.0,JPY,0.2243,140882.75,0.0
2120,應付票據 ,2024/09/30,11209300001,3,11/30FA6545284(銀器) ,0.0,"663,200",貸,6188178.0,JPY,0.2243,0.0,2956754.35
5555,製-檢驗費 ,2024/03/05,11203050004,3,煙囪結構計算簽證費 ,12000000.0,0,借,120000.0,JPY,0.2119,2815871.6,0.0
1290,進項稅額 ,2024/10/01,11210010001,3,,152400.0,0,借,610436.0,CNY,4.556,33450.4,0.0
1290,進項稅額 ,2024/10/01,11210010002,3,,25385700.0,0,借,864293.0,JPY,0.2229,113888290.71,0.0
1470,未完工程及待驗設備 ,2024/10/01,11210010002,3,設計圖審及配電統包(第?T次 計價) ,507714300.0,0,借,172684957.0,JPY,0.2229,2277767160.16,0.0
1940,未攤銷費用 ,2024/10/01,11210010001,3,橫是百葉窗 ,3047600.0,0,借,130322.0,CNY,4.556,668920.11,0.0
2120,應付票據 ,2024/10/01,11210010001,3,11/30FA6545290(近欣) ,0.0,"3,200,000",貸,6220178.0,CNY,4.556,0.0,702370.5
2120,應付票據 ,2024/10/01,11210010002,3,2/28FA6572922(駿帥) ,0.0,"533,100,000",貸,11551178.0,JPY,0.2229,0.0,2391655450.87
1110,銀行存款 ,2024/10/01,11210020001,3,合庫-雙和 ,295200000.0,0,借,5424667.0,USD,31.89,9256820.32,0.0
1290,進項稅額 ,2024/10/01,11210020002,3,,37500.0,0,借,864668.0,CNY,4.556,8230.9,0.0
2115,銀行借款 ,2024/10/01,11210020001,3,廠融放款 ,0.0,"295,200,000",貸,151833599.0,USD,31.89,0.0,9256820.32
2120,應付票據 ,2024/10/01,11210020002,3,12/31FA6545297 ,0.0,"787,500",貸,11559053.0,CNY,4.556,0.0,172848.99
5595,製-消耗品費 ,2024/01/02,11201020001,3,焊條.焊線等 ,2698000.0,0,借,26980.0,CNY,4.349,164618.09,0.0
1110,銀行存款 ,2024/10/04,11210040001,3,合庫-雙和 ,0.0,"11,703,000",借,5307637.0,USD,32.01,0.0,365604.5
1110,銀行存款 ,2024/10/04,11210040002,3,合庫-雙和 ,0.0,"46,812,000",借,4839517.0,CNY,4.552,0.0,10283831.28
2115,銀行借款 ,2024/10/04,11210040001,3,信保還款 ,10413700.0,0,貸,151729462.0,USD,32.01,325326.46,0.0
2115,銀行借款 ,2024/10/04,11210040002,3,信保還款 ,41654800.0,0,貸,151312914.0,CNY,4.552,9150878.73,0.0
8010,利息支出 ,2024/10/04,11210040001,3,信保利息 ,1289300.0,0,借,2671613.0,USD,32.01,40278.04,0.0
8010,利息支出 ,2024/10/04,11210040002,3,信保利息 ,5157200.0,0,借,2723185.0,CNY,4.552,1132952.55,0.0
1110,銀行存款 ,2024/10/07,11210050001,3,合庫-雙和 ,0.0,"73,805,000",借,4101467.0,JPY,0.2188,0.0,337317184.64
1110,銀行存款 ,2024/10/07,11210050002,3,合庫-雙和 ,0.0,"5,512,400",借,4046343.0,USD,32.18,0.0,171298.94
1110,銀行存款 ,2024/10/07,11210050003,3,合庫-雙和 ,0.0,"50,400",借,4045839.0,JPY,0.2188,0.0,230347.35
1110,銀行存款 ,2024/10/07,11210050004,3,合庫-雙和 ,0.0,"4,492,400",借,4000915.0,JPY,0.2188,0.0,20531992.69
1110,銀行存款 ,2024/10/07,11210050005,3,合庫-雙和 ,0.0,"1,627,500",借,3984640.0,CNY,4.57,0.0,356126.91
1110,銀行存款 ,2024/10/07,11210050006,3,合庫-雙和 ,0.0,"445,000",借,3980190.0,USD,32.18,0.0,13828.46
1110,銀行存款 ,2024/10/07,11210050007,3,合庫-雙和 ,0.0,"53,605,500",借,3444135.0,JPY,0.2188,0.0,244997714.81
1110,銀行存款 ,2024/10/07,11210050008,3,合庫-雙和 ,0.0,"28,000",借,3443855.0,JPY,0.2188,0.0,127970.75
1110,銀行存款 ,2024/10/07,11210050009,3,合庫-雙和 ,0.0,"121,278,000",借,2231075.0,USD,32.18,0.0,3768738.35
1110,銀行存款 ,2024/10/07,11210050010,3,合庫-雙和 ,0.0,"50,703,000",借,1724045.0,USD,32.18,0.0,1575605.97
1110,銀行存款 ,2024/10/07,11210050011,3,合庫-雙和 ,0.0,"27,003,000",借,1454015.0,CNY,4.57,0.0,5908752.74
1290,進項稅額 ,2024/10/07,11210050002,3,,262400.0,0,借,867292.0,USD,32.18,8154.13,0.0
1290,進項稅額 ,2024/10/07,11210050005,3,,77500.0,0,借,868067.0,CNY,4.57,16958.42,0.0
1290,進項稅額 ,2024/10/07,11210050006,3,,21000.0,0,借,868277.0,USD,32.18,652.58,0.0
1290,進項稅額 ,2024/10/07,11210050007,3,,2552500.0,0,借,893802.0,JPY,0.2188,11665904.94,0.0
1290,進項稅額 ,2024/10/07,11210050009,3,,5775000.0,0,借,951552.0,USD,32.18,179459.29,0.0
1290,進項稅額 ,2024/10/07,11210050010,3,,2414300.0,0,借,975695.0,USD,32.18,75024.86,0.0
1290,進項稅額 ,2024/10/07,11210050011,3,,1285700.0,0,借,988552.0,CNY,4.57,281334.79,0.0
1470,未完工程及待驗設備 ,2024/10/07,11210050009,3,設備排氣管線製造安裝訂 金 款30% ,115500000.0,0,借,173839957.0,USD,32.18,3589185.83,0.0
1470,未完工程及待驗設備 ,2024/10/07,11210050010,3,分析檢測設備及配件組訂 金3 0% ,48285700.0,0,借,174322814.0,USD,32.18,1500487.88,0.0
1470,未完工程及待驗設備 ,2024/10/07,11210050011,3,分析儀訂金30% ,25714300.0,0,借,174579957.0,CNY,4.57,5626761.49,0.0
1940,未攤銷費用 ,2024/10/07,11210050005,3,自動洗車機 ,1550000.0,0,借,145822.0,CNY,4.57,339168.49,0.0
2990,代收款項 ,2024/10/07,11210050001,3,9月份勞.健保自付 ,0.0,"1,165,800",貸,62080.0,JPY,0.2188,0.0,5328153.56
5595,製-消耗品費 ,2024/01/02,11201020002,3,氧氣.乙炔 ,564000.0,0,借,32620.0,USD,30.915,233318098.72,0.0
5595,製-消耗品費 ,2024/02/15,11202130006,3,螺絲.油漆.五金等 ,879700.0,0,借,41417.0,USD,31.48,162778.12,0.0
5595,製-消耗品費 ,2024/02/26,11202260004,3,焊條等 ,492000.0,0,借,46337.0,USD,31.6,366.69,0.0
5595,製-消耗品費 ,2024/03/05,11203050003,3,砂輪片等 ,1825000.0,0,借,64587.0,CNY,4.401,13082.66,0.0
6010,薪資支出 ,2024/10/07,11210050001,3,9月份薪資 ,57087800.0,0,借,6098958.0,JPY,0.2188,260913162.71,0.0
6010,薪資支出 ,2024/10/07,11210050001,3,9月份部分薪資 ,18000000.0,0,借,6278958.0,JPY,0.2188,82266910.42,0.0
6010,薪資支出 ,2024/10/07,11210050001,3,游祥龍請假扣款 ,0.0,"150,000",借,6277458.0,JPY,0.2188,0.0,685557.59
6040,旅費 ,2024/10/07,11210050003,3,油資補貼(何) ,50400.0,0,借,202264.0,JPY,0.2188,230347.35,0.0
6060,郵電費 ,2024/10/07,11210050008,3,中和辦公室電話費 ,28000.0,0,借,2429.0,JPY,0.2188,127970.75,0.0
6230,其他費用 ,2024/10/07,11210050001,3,匯匯 ,33000.0,0,借,906300.0,JPY,0.2188,150822.67,0.0
6230,其他費用 ,2024/10/07,11210050004,3,電風扇及小型冰箱.腳踏?埽?,1046000.0,0,借,916760.0,JPY,0.2188,4780621.57,0.0
6230,其他費用 ,2024/10/07,11210050004,3,員工餐費及拜拜什支等 ,3446400.0,0,借,951224.0,JPY,0.2188,15751371.12,0.0
6230,其他費用 ,2024/10/07,11210050006,3,匯費 ,3000.0,0,借,951254.0,USD,32.18,93.23,0.0
6230,其他費用 ,2024/10/07,11210050007,3,匯費 ,3000.0,0,借,951284.0,JPY,0.2188,13711.15,0.0
6230,其他費用 ,2024/10/07,11210050009,3,匯費 ,3000.0,0,借,951314.0,USD,32.18,93.23,0.0
6230,其他費用 ,2024/10/07,11210050010,3,匯費 ,3000.0,0,借,951344.0,USD,32.18,93.23,0.0
6230,其他費用 ,2024/10/07,11210050011,3,匯費 ,3000.0,0,借,951374.0,CNY,4.57,656.46,0.0
1290,進項稅額 ,2024/10/08,11210080001,3,,1974800.0,0,借,1008300.0,CNY,4.597,429584.51,0.0
2120,應付票據 ,2024/10/08,11210080001,3,11/30FA6545287(股紘) ,0.0,"41,469,800",貸,11973751.0,CNY,4.597,0.0,9021057.21
5595,製-消耗品費 ,2024/03/05,11203050005,3,螺絲 ,1994600.0,0,借,84533.0,CNY,4.401,8591472.7,0.0
1110,銀行存款 ,2024/10/09,11210090001,3,合庫-雙和 ,0.0,"10,239,900",借,1351616.0,USD,32.23,0.0,317713.31
8010,利息支出 ,2024/10/09,11210090001,3,廠融貸款 ,10239900.0,0,借,2825584.0,USD,32.23,317713.31,0.0
1290,進項稅額 ,2024/10/11,11210120001,3,,511200.0,0,借,1013412.0,JPY,0.2184,2340659.34,0.0
1460,辦公設備 ,2024/10/11,11210120001,3,冷氣一批 ,10223800.0,0,借,949095.0,JPY,0.2184,46812271.06,0.0
2120,應付票據 ,2024/10/11,11210120001,3,11/30FA6545285(祥瑞) ,0.0,"10,735,000",貸,12081101.0,JPY,0.2184,0.0,49152930.4
1110,銀行存款 ,2024/10/14,11210140001,3,合庫-雙和 ,0.0,"14,062,500",借,1210991.0,JPY,0.2174,0.0,64684912.6
1290,進項稅額 ,2024/10/14,11210140002,3,,18100.0,0,借,1013593.0,JPY,0.2174,83256.67,0.0
1290,進項稅額 ,2024/10/14,11210140003,3,,90000.0,0,借,1014493.0,CNY,4.564,19719.54,0.0
1290,進項稅額 ,2024/10/14,11210140004,3,,5775000.0,0,借,1072243.0,USD,32.22,179236.5,0.0
1470,未完工程及待驗設備 ,2024/10/14,11210140004,3,設備排氣管線製造安裝30 % ,115500000.0,0,借,175734957.0,USD,32.22,3584729.98,0.0
2120,應付票據 ,2024/10/14,11210140002,3,11/30FA6528700(正辛) ,0.0,"380,100",貸,12084902.0,JPY,0.2174,0.0,1748390.06
2120,應付票據 ,2024/10/14,11210140003,3,11/30FA6545286(陳傑) ,0.0,"1,890,000",貸,12103802.0,CNY,4.564,0.0,414110.43
2120,應付票據 ,2024/10/14,11210140004,3,12/31FA6528698(鎧甲) ,0.0,"121,275,000",貸,13316552.0,USD,32.22,0.0,3763966.48
6030,文具用品 ,2024/10/14,11210140002,3,影印費(10月份) ,362000.0,0,借,33195.0,JPY,0.2174,1665133.39,0.0
6230,其他費用 ,2024/10/14,11210140003,3,鷹架工程 ,1800000.0,0,借,969374.0,CNY,4.564,394390.89,0.0
8010,利息支出 ,2024/10/14,11210140001,3,土地貸款利息 ,14062500.0,0,借,2966209.0,JPY,0.2174,64684912.6,0.0
1120,應收票據 ,2024/10/15,11210150002,3,關係人實業 ,84000000.0,0,借,840000.0,USD,32.23,2606267.45,0.0
1290,進項稅額 ,2024/10/15,11210150001,3,,37500.0,0,借,1072618.0,USD,32.23,1163.51,0.0
2120,應付票據 ,2024/10/15,11210150001,3,12/31FA6545294(先鋒戰隊) ,0.0,"787,500",貸,13324427.0,USD,32.23,0.0,24433.76
2290,銷項稅額 ,2024/10/15,11210150002,3,,0.0,"4,000,000",貸,40000.0,USD,32.23,0.0,124107.97
4103,工程收入 ,2024/10/15,11210150002,3,乾燥機及其外圍有關污泥 碳 化輸送及煙塵防治設備安 裝 款50% ,0.0,"80,000,000",貸,800000.0,USD,32.23,0.0,2482159.48
6230,其他費用 ,2024/10/15,11210150001,3,垃圾清運費(10月份) ,750000.0,0,借,976874.0,USD,32.23,23270.25,0.0
1290,進項稅額 ,2024/10/16,11210160001,3,,568100.0,0,借,1078299.0,JPY,0.2174,2613155.47,0.0
1940,未攤銷費用 ,2024/10/16,11210160001,3,電腦設備一批 ,11820000.0,0,借,264022.0,JPY,0.2174,54369825.21,0.0
2120,應付票據 ,2024/10/16,11210160001,3,11/30FA6545293(駿帥) ,0.0,"12,388,100",貸,13448308.0,JPY,0.2174,0.0,56982980.68
1290,進項稅額 ,2024/10/17,11210170001,3,,166300.0,0,借,1079962.0,JPY,0.2168,767066.42,0.0
2120,應付票據 ,2024/10/17,11210170001,3,1/31FA6572912(富月) ,0.0,"3,492,300",貸,13483231.0,JPY,0.2168,0.0,16108394.83
5595,製-消耗品費 ,2024/03/14,11203140003,3,陶瓷纖維墊片 ,9000000.0,0,借,174533.0,CNY,4.401,15341328.41,0.0
1110,銀行存款 ,2024/10/21,11210210001,3,合庫-雙和 ,0.0,"2,120,000",借,1189791.0,CNY,4.509,0.0,470170.77
1110,銀行存款 ,2024/10/21,11210210002,3,合庫-雙和 ,0.0,"10,342,200",借,1086369.0,USD,32.02,0.0,322991.88
1110,銀行存款 ,2024/10/21,11210210003,3,合庫-雙和 ,0.0,"17,600",借,1086193.0,JPY,0.2154,0.0,81708.45
1110,銀行存款 ,2024/10/21,11210210004,3,合庫-雙和 ,0.0,"2,362,800",借,1062565.0,CNY,4.509,0.0,524018.63
1110,銀行存款 ,2024/10/21,11210210005,3,合庫-雙和 ,0.0,"529,400",借,1057271.0,CNY,4.509,0.0,117409.63
1110,銀行存款 ,2024/10/21,11210210006,3,合庫-雙和 ,0.0,"6,303,000",借,994241.0,JPY,0.2154,0.0,29261838.44
1110,銀行存款 ,2024/10/21,11210210007,3,合庫-雙和 ,0.0,"9,922,500",借,895016.0,JPY,0.2154,0.0,46065459.61
1110,銀行存款 ,2024/10/21,11210210008,3,合庫-雙和 ,0.0,"1,513,200",借,879884.0,CNY,4.509,0.0,335595.48
1290,進項稅額 ,2024/10/21,11210210004,3,,108400.0,0,借,1081046.0,CNY,4.509,24040.81,0.0
1290,進項稅額 ,2024/10/21,11210210005,3,,25200.0,0,借,1081298.0,CNY,4.509,5588.82,0.0
1290,進項稅額 ,2024/10/21,11210210006,3,,300000.0,0,借,1084298.0,JPY,0.2154,1392757.66,0.0
1290,進項稅額 ,2024/10/21,11210210007,3,,472500.0,0,借,1089023.0,JPY,0.2154,2193593.31,0.0
1290,進項稅額 ,2024/10/21,11210210009,3,,39700.0,0,借,1089420.0,USD,32.02,1239.85,0.0
